Date,PriceUSD
2022-12-04,1790.32851580044
2022-12-05,1770.11619450011
2022-12-06,1777.81853795495
2022-12-07,1787.92563043927
2022-12-08,1789.37626010099
2022-12-09,1794.42826819785
2022-12-10,1790.71213645745
2022-12-11,1795.15683395172
2022-12-12,1777.33773094866
2022-12-13,1809.45241097085
2022-12-14,1807.54055093482
2022-12-15,1788.96721553814
2022-12-16,1798.69837814351
2022-12-17,1803.76023635035
2022-12-18,1798.60832961725
2022-12-19,1798.05947619016
2022-12-20,1812.93015002093
2022-12-21,1809.97130691409
2022-12-22,1792.33881087499
2022-12-23,1806.66241605275
2022-12-24,1801.41611780799
2022-12-25,1799.41807584261
2022-12-26,1797.76412477972
2022-12-27,1814.0426221898
2022-12-28,1801.01591584165
2022-12-29,1813.22488245376
2022-12-30,1817.06804223961
2022-12-31,1818.44433600734
2023-01-01,1820.61559358555
2023-01-02,1822.22564259059
2023-01-03,1840.45642113589
2023-01-04,1850.00635744014
2023-01-05,1850.06269501878
2023-01-06,1856.30280613557
2023-01-07,1857.8660951662
2023-01-08,1859.60264596354
2023-01-09,1865.12375241411
2023-01-10,1863.55309453282
2023-01-11,1872.74575909167
2023-01-12,1880.82437452048
2023-01-13,1896.58721009619
2023-01-14,1891.27603884834
2023-01-15,1897.99606040913
2023-01-16,1884.82751650886
2023-01-17,1890.17017129203
2023-01-18,1886.99259154279
2023-01-19,1917.08999230169
2023-01-20,1904.28546205298
2023-01-21,1906.43616332844
2023-01-22,1906.34671549671
2023-01-23,1909.33028924052
2023-01-24,1903.6997346569
2023-01-25,1919.31532739087
2023-01-26,1919.88139772997
2023-01-27,1913.61787847594
2023-01-28,1913.10644195261
2023-01-29,1911.78248649716
2023-01-30,1895.92784724521
2023-01-31,1899.14557468334
2023-02-01,1913.22409776401
2023-02-02,1901.30145424567
2023-02-03,1869.24975682809
2023-02-04,1859.47033827716
2023-02-05,1858.592860479
2023-02-06,1864.34700843134
2023-02-07,1860.60285119437
2023-02-08,1859.63179767499
2023-02-09,1845.89186060986
2023-02-10,1825.47056231241
2023-02-11,1831.79927965502
2023-02-12,1827.72006007016
2023-02-13,1802.77500360092
2023-02-14,1833.25400049475
2023-02-15,1824.53169630037
2023-02-16,1822.38102146936
2023-02-17,1809.99483592204
2023-02-18,1823.16662934622
2023-02-19,1821.64701534597
2023-02-20,1816.0606337225
2023-02-21,1812.3128265682
2023-02-22,1812.5950103435
2023-02-23,1812.94513698289
2023-02-24,1802.10086967503
2023-02-25,1794.41435170974
2023-02-26,1796.22365413601
2023-02-27,1805.00670085379
2023-02-28,1808.60350780506
2023-03-01,1828.3210281552
2023-03-02,1826.22525937013
2023-03-03,1845.59928767855
2023-03-04,1849.46614476817
2023-03-05,1845.9591311166
2023-03-06,1831.3338921872
2023-03-07,1805.6294489375
2023-03-08,1805.53112933863
2023-03-09,1810.04375474726
2023-03-10,1869.15921356265
2023-03-11,1913.4724923226
2023-03-12,1921.10825601398
2023-03-13,1925.59628799025
2023-03-14,1912.57256253632
2023-03-15,1928.11501326209
2023-03-16,1910.65676801703
2023-03-17,1965.3495978937
2023-03-18,1965.52649528691
2023-03-19,1980.10976811535
2023-03-20,1982.45320752269
2023-03-21,1950.98238776581
2023-03-22,1980.25164284182
2023-03-23,1995.56354358892
2023-03-24,1987.16530501218
2023-03-25,1998.31906274299
2023-03-26,1990.22285744266
2023-03-27,1982.9965844501
2023-03-28,1987.80148237143
2023-03-29,1983.95928956838
2023-03-30,1981.31775670436
2023-03-31,1973.10384110988
2023-04-01,1977.18244600526
2023-04-02,1973.88294536664
2023-04-03,1987.80976396333
2023-04-04,2023.44199635776
2023-04-05,2032.86470795536
2023-04-06,2017.71079775365
2023-04-07,2021.50782219901
2023-04-08,2022.80539886189
2023-04-09,2022.10329367465
2023-04-10,2006.30203519926
2023-04-11,2024.91030651563
2023-04-12,2025.26016646208
2023-04-13,2054.01383246159
2023-04-14,2023.72966010123
2023-04-15,2018.64271947165
2023-04-16,2021.71407509647
2023-04-17,2018.89253752924
2023-04-18,2014.47777480458
2023-04-19,2004.36025663484
2023-04-20,2005.96861085364
2023-04-21,1981.45406602349
2023-04-22,1982.37415586475
2023-04-23,1984.72727548362
2023-04-24,1995.93251452101
2023-04-25,2001.93058156567
2023-04-26,1988.88559632602
2023-04-27,1987.83843596834
2023-04-28,1987.84968222705
2023-04-29,1997.39814604167
2023-04-30,2000.9215832789
2023-05-01,1995.91073861605
2023-05-02,2016.10260384253
2023-05-03,2043.82941420406
2023-05-04,2055.80883031671
2023-05-05,2021.78204722798
2023-05-06,2024.88400602421
2023-05-07,2025.05541068356
2023-05-08,2030.80657668984
2023-05-09,2040.30458531717
2023-05-10,2040.58522744747
2023-05-11,2024.59636818461
2023-05-12,2025.13673748796
2023-05-13,2021.38083892817
2023-05-14,2019.79762044911
2023-05-15,2017.78571783643
2023-05-16,1996.08847788824
2023-05-17,1994.7392455005
2023-05-18,1977.64521082773
2023-05-19,1996.81453967534
2023-05-20,1993.49421968206
2023-05-21,1988.89160493722
2023-05-22,1973.37673726377
2023-05-23,1985.30968842727
2023-05-24,1971.01827846569
2023-05-25,1965.56047321169
2023-05-26,1962.44364736476
2023-05-27,1966.42481256926
2023-05-28,1962.75076231677
2023-05-29,1953.1814225467
2023-05-30,1966.73316406417
2023-05-31,1969.84438484495
2023-06-01,1981.64642191231
2023-06-02,1957.12498475638
2023-06-03,1948.81056333088
2023-06-04,1948.1374416793
2023-06-05,1913.18323473812
2023-06-06,1933.72454036342
2023-06-07,1925.10376305
2023-06-08,1920.88774095204
2023-06-09,1916.64523812744
2023-06-10,1920.53342936519
2023-06-11,1918.19648550858
2023-06-12,1930.67032056656
2023-06-13,1916.21014707482
2023-06-14,1918.1731047502
2023-06-15,1930.78339020237
2023-06-16,1942.45384588762
2023-06-17,1927.82602844588
2023-06-18,1928.90036637902
2023-06-19,1925.49854321687
2023-06-20,1924.14239739309
2023-06-21,1924.77934335044
2023-06-22,1907.80572456716
2023-06-23,1908.08631795548
2023-06-24,1907.8556919189
2023-06-25,1905.00317303773
2023-06-26,1905.03667880021
2023-06-27,1903.62340173203
2023-06-28,1890.78245093028
2023-06-29,1892.53011810047
2023-06-30,1901.83199249012
2023-07-01,1894.87534429283
2023-07-02,1895.98227283003
2023-07-03,1896.60691688938
2023-07-04,1898.63432524195
2023-07-05,1892.18772915463
2023-07-06,1890.71849578807
2023-07-07,1905.47461987193
2023-07-08,1904.36822368371
2023-07-09,1903.14235054813
2023-07-10,1908.04497135436
2023-07-11,1917.51098148992
2023-07-12,1945.24527199683
2023-07-13,1940.23956438723
2023-07-14,1928.76351007118
2023-07-15,1924.12628574527
2023-07-16,1926.41882818338
2023-07-17,1914.56976329632
2023-07-18,1939.70121033803
2023-07-19,1939.36113272634
2023-07-20,1934.53388669282
2023-07-21,1924.74334263625
2023-07-22,1924.88539702944
2023-07-23,1932.23024975143
2023-07-24,1935.86437469602
2023-07-25,1945.09672631733
2023-07-26,1955.45326727096
2023-07-27,1940.61138188773
2023-07-28,1947.42202236479
2023-07-29,1947.63222249038
2023-07-30,1947.30483996819
2023-07-31,1952.121851094
2023-08-01,1945.92377766268
2023-08-02,1926.6149588825
2023-08-03,1932.56553370601
2023-08-04,1942.90474683394
2023-08-05,1939.72609491369
2023-08-06,1937.02741276382
2023-08-07,1941.83232712258
2023-08-08,1928.5441557539
2023-08-09,1920.55915532947
2023-08-10,1916.59038101375
2023-08-11,1904.86658658598
2023-08-12,1903.32169341225
2023-08-13,1903.3350429993
2023-08-14,1899.45396291934
2023-08-15,1896.92655739519
2023-08-16,1890.38385771978
2023-08-17,1872.95347100982
2023-08-18,1874.27689439397
2023-08-19,1873.32429771995
2023-08-20,1876.19197702148
2023-08-21,1878.95103269714
2023-08-22,1888.00981376467
2023-08-23,1909.31729925443
2023-08-24,1906.05738973425
2023-08-25,1902.18506307344
2023-08-26,1903.38860725734
2023-08-27,1900.50453153952
2023-08-28,1902.78776514068
2023-08-29,1913.54730409295
2023-08-30,1924.59046303534
2023-08-31,1917.91804372619
2023-09-01,1916.10191635181
2023-09-02,1916.81693734404
2023-09-03,1917.35923395848
2023-09-04,1918.17342901877
2023-09-05,1910.52591186449
2023-09-06,1898.03139161865
2023-09-07,1907.26811316224
2023-09-08,1900.89091477977
2023-09-09,1897.7768463334
2023-09-10,1897.02841832031
2023-09-11,1902.2227181142
2023-09-12,1892.16834482217
2023-09-13,1888.84691384393
2023-09-14,1895.12598825486
2023-09-15,1910.23980619785
2023-09-16,1906.22791425596
2023-09-17,1908.99267490432
2023-09-18,1920.90779653074
2023-09-19,1920.60635154647
2023-09-20,1920.76763448146
2023-09-21,1912.08876531104
2023-09-22,1911.58871793698
2023-09-23,1913.20490177311
2023-09-24,1913.20091907475
2023-09-25,1906.43211822083
2023-09-26,1898.62737384751
2023-09-27,1879.97035825652
2023-09-28,1872.07973470806
2023-09-29,1864.35416507088
2023-09-30,1868.77732370369
2023-10-01,1864.80355123416
2023-10-02,1841.23615988955
2023-10-03,1830.73612230829
2023-10-04,1835.40631688295
2023-10-05,1828.79424351528
2023-10-06,1842.06708616321
2023-10-07,1856.24569667189
2023-10-08,1864.92825643511
2023-10-09,1866.5422730772
2023-10-10,1863.70158739324
2023-10-11,1876.28086887674
2023-10-12,1871.78462734997
2023-10-13,1916.57175396536
2023-10-14,1918.51404804681
2023-10-15,1918.92930529489
2023-10-16,1908.56330781549
2023-10-17,1918.84061324352
2023-10-18,1941.20076836227
2023-10-19,1962.11532347
2023-10-20,1965.50950780405
2023-10-21,1966.53998093642
2023-10-22,1968.30747393051
2023-10-23,1956.47278919417
2023-10-24,1954.03057312102
2023-10-25,1962.62534020881
2023-10-26,1966.23774523517
2023-10-27,1987.69798174959
2023-10-28,1987.33139065858
2023-10-29,1981.95778178412
2023-10-30,1976.6398440701
2023-10-31,1967.18305567702
2023-11-01,1964.90428382307
2023-11-02,1961.45761276734
2023-11-03,1972.40185802397
2023-11-04,1968.17049582623
2023-11-05,1961.35987928259
2023-11-06,1955.69245791792
2023-11-07,1948.17314935151
2023-11-08,1932.08792726467
2023-11-09,1944.90787195983
2023-11-10,1924.05867781822
2023-11-11,1918.16134128079
2023-11-12,1919.88643727279
2023-11-13,1930.17082432516
2023-11-14,1941.00504741177
2023-11-15,1939.4960219854
2023-11-16,1959.62007704535
2023-11-17,1967.28675453054
2023-11-18,1961.87625120378
2023-11-19,1960.35757670025
2023-11-20,1961.40405534203
2023-11-21,1979.3222548688
2023-11-22,1980.58285292931
2023-11-23,1979.36716825703
2023-11-24,1986.11043962012
2023-11-25,1983.64020661424
2023-11-26,1984.25438727743
2023-11-27,1996.66547202397
2023-11-28,2022.93518982357
2023-11-29,2025.12576490962
2023-11-30,2022.46477795168
2023-12-01,2050.81682319965
2023-12-02,2046.91320306812
2023-12-03,2079.80050377307
2023-12-04,2022.83449717354
2023-12-05,2012.29495042557
2023-12-06,2006.58729388655
2023-12-07,2017.58051558891
2023-12-08,2002.48758131389
2023-12-09,1993.31778830425
2023-12-10,1988.1137244114
2023-12-11,1969.21053356722
2023-12-12,1963.05943686441
2023-12-13,2005.56673946498
2023-12-14,2017.73553176727
2023-12-15,2004.25705938395
2023-12-16,1993.92648920487
2023-12-17,1995.6060952117
2023-12-18,2009.58351069247
2023-12-19,2021.07311047811
2023-12-20,2011.30013297079
2023-12-21,2027.96861989412
2023-12-22,2030.42064498717
2023-12-23,2028.72989840528
2023-12-24,2029.0916528378
2023-12-25,2029.53913095825
2023-12-26,2035.77239758499
2023-12-27,2052.26294753044
2023-12-28,2048.24263182489
2023-12-29,2035.23290071165
2023-12-30,2027.24020871261
2023-12-31,2027.06187375745
2024-01-01,2032.84157322094
2024-01-02,2033.30537845816
2024-01-03,2018.73306653459
2024-01-04,2021.80224406362
2024-01-05,2023.1833284523
2024-01-06,2017.70267349869
2024-01-07,2014.23047012655
2024-01-08,2009.39253278512
2024-01-09,2013.93950165578
2024-01-10,2003.37401415772
2024-01-11,2011.43739206015
2024-01-12,2022.17402700987
2024-01-13,2018.37009387348
2024-01-14,2021.0374631198
2024-01-15,2038.95574480126
2024-01-16,2019.53515055777
2024-01-17,2010.5274237557
2024-01-18,2013.50394397893
2024-01-19,2010.28962806043
2024-01-20,2012.73981178213
2024-01-21,2007.63186175592
2024-01-22,1999.36386141247
2024-01-23,2008.1928466362
2024-01-24,2002.64952508245
2024-01-25,2002.36014179739
2024-01-26,1999.94329220617
2024-01-27,1999.04761499754
2024-01-28,2005.12297725344
2024-01-29,2008.93559291576
2024-01-30,2014.84769886169
2024-01-31,2020.33774293731
2024-02-01,2034.93467687387
2024-02-02,2023.32233024664
2024-02-03,2019.33486864582
2024-02-04,2019.3481031478
2024-02-05,2005.54820148863
2024-02-06,2016.29818425891
2024-02-07,2015.14510300207
2024-02-08,2011.70651789698
2024-02-09,2003.73650266936
2024-02-10,2000.1609683133
2024-02-11,2003.3102975494
2024-02-12,1999.17870040089
2024-02-13,1990.02250087117
2024-02-14,1981.79385406482
2024-02-15,1981.79229387491
2024-02-16,1988.26413413638
2024-02-17,1990.37775107228
2024-02-18,1991.26911416939
2024-02-19,1990.46629707303
2024-02-20,2004.39384582368
2024-02-21,2002.5535027822
2024-02-22,2000.31840976449
2024-02-23,2008.56015070853
2024-02-24,2006.25276029012
2024-02-25,2005.34654036105
2024-02-26,2006.38174854224
2024-02-27,2006.18563390535
2024-02-28,2020.9821284545
2024-02-29,2003.89975616635
2024-03-01,2022.98157463971
2024-03-02,2031.08339817284
2024-03-03,2022.30652119415
2024-03-04,2069.87553435982
2024-03-05,2092.00154107145
2024-03-06,2112.01869440326
2024-03-07,2134.3832247382
2024-03-08,2129.89771023151
2024-03-09,2133.69312264356
2024-03-10,2139.77721785862
2024-03-11,2160.16429360434
2024-03-12,2145.05490226456
2024-03-13,2156.13596427986
2024-03-14,2144.86593790888
2024-03-15,2137.27178907428
2024-03-16,2117.74932823687
2024-03-17,2119.23922565687
2024-03-18,2141.38956528287
2024-03-19,2131.67086507206
2024-03-20,2183.67810718733
2024-03-21,2172.76434029998
2024-03-22,2147.57409181998
2024-03-23,2147.37366361103
2024-03-24,2159.99087276905
2024-03-25,2169.19529876425
2024-03-26,2165.81086251101
2024-03-27,2168.74426836371
2024-03-28,2214.27645196256
2024-03-29,2217.03643355755
2024-03-30,2207.28705154195
2024-03-31,2218.63741837362
2024-04-01,2235.55464732934
2024-04-02,2263.68047395462
2024-04-03,2302.62680572809
2024-04-04,2271.56718720485
2024-04-05,2318.93088148114
2024-04-06,2305.16728563814
2024-04-07,2289.59778098851
2024-04-08,2319.55151846705
2024-04-09,2331.90028795335
2024-04-10,2323.8901827448
2024-04-11,2363.02910958026
2024-04-12,2353.09940276181
2024-04-13,2449.13512592123
2024-04-14,2389.9448394316
2024-04-15,2439.8511256201
2024-04-16,2401.90514042963
2024-04-17,2391.82794961435
2024-04-18,2386.6971493217
2024-04-19,2395.93717107789
2024-04-20,2390.21774426316
2024-04-21,2376.27229919979
2024-04-22,2324.86541050005
2024-04-23,2308.10331918446
2024-04-24,2295.94465229957
2024-04-25,2327.20591474075
2024-04-26,2344.79223338443
2024-04-27,2356.44379300278
2024-04-28,2351.05134793087
2024-04-29,2346.9792094252
2024-04-30,2297.31731657984
2024-05-01,2306.66328988733
2024-05-02,2292.18403358066
2024-05-03,2290.51615937962
2024-05-04,2286.2083267099
2024-05-05,2287.10137400227
2024-05-06,2303.93740806076
2024-05-07,2288.93705659686
2024-05-08,2294.84596518769
2024-05-09,2335.73757326926
2024-05-10,2335.70294692906
2024-05-11,2338.97682889676
2024-05-12,2337.1050762831
2024-05-13,2320.6653051674
2024-05-14,2335.8787161978
2024-05-15,2374.64570936236
2024-05-16,2355.19836620422
2024-05-17,2390.40607901261
2024-05-18,2385.81932007272
2024-05-19,2406.57693717928
2024-05-20,2413.63441959157
2024-05-21,2405.40688871928
2024-05-22,2383.7781812394
2024-05-23,2339.89513114992
2024-05-24,2345.57766501279
2024-05-25,2344.16628721879
2024-05-26,2349.25675204906
2024-05-27,2354.05410490954
2024-05-28,2347.81079436125
2024-05-29,2326.64929045219
2024-05-30,2331.95413468787
2024-05-31,2327.93339751489
2024-06-01,2342.14723466384
2024-06-02,2329.62472246299
2024-06-03,2341.9022685807
2024-06-04,2332.66161455133
2024-06-05,2357.8741668296
2024-06-06,2364.43368077038
2024-06-07,2303.68867843039
2024-06-08,2302.70751419232
2024-06-09,2310.76070945503
2024-06-10,2316.09753207377
2024-06-11,2313.12604018453
2024-06-12,2314.33826259637
2024-06-13,2296.29677588998
2024-06-14,2316.8738160492
2024-06-15,2333.57048267817
2024-06-16,2324.58241314089
2024-06-17,2315.02312424104
2024-06-18,2317.00537143587
2024-06-19,2317.14228839083
2024-06-20,2339.27338518007
2024-06-21,2320.55869501037
2024-06-22,2315.99814411856
2024-06-23,2311.87940197056
2024-06-24,2309.18937478937
2024-06-25,2301.7546801307
2024-06-26,2291.61933247522
2024-06-27,2305.0404343198
2024-06-28,2304.76212377864
2024-06-29,2304.45275590211
2024-06-30,2307.93538074727
2024-07-01,2311.87335868781
2024-07-02,2318.30412367282
2024-07-03,2339.04187206136
2024-07-04,2326.85547353584
2024-07-05,2354.7016960711
2024-07-06,2353.51858020499
2024-07-07,2356.44047510985
2024-07-08,2345.43047918344
2024-07-09,2342.96165262249
2024-07-10,2353.73923372819
2024-07-11,2388.64383899391
2024-07-12,2390.13599235172
2024-07-13,2388.17227755769
2024-07-14,2391.58010987331
2024-07-15,2402.49383276224
2024-07-16,2449.15932706297
2024-07-17,2441.17665024732
2024-07-18,2424.54590385694
2024-07-19,2408.50248915366
2024-07-20,2403.62320483831
2024-07-21,2410.63131182411
2024-07-22,2393.17301675821
2024-07-23,2396.72960975202
2024-07-24,2391.29647089978
2024-07-25,2367.97336853358
2024-07-26,2387.25118152218
2024-07-27,2382.11847245704
2024-07-28,2392.05173993421
2024-07-29,2384.8319680845
2024-07-30,2399.81649497592
2024-07-31,2430.47749819112
2024-08-01,2430.65013690381
2024-08-02,2451.76763899593
2024-08-03,2466.34079015332
2024-08-04,2452.34964947555
2024-08-05,2394.32425099621
2024-08-06,2389.15069802709
2024-08-07,2375.46569332184
2024-08-08,2416.84521935416
2024-08-09,2418.01085553172
2024-08-10,2428.36928711855
2024-08-11,2432.65819185068
2024-08-12,2466.19548002301
2024-08-13,2456.32055187839
2024-08-14,2443.2974796805
2024-08-15,2451.92476225534
2024-08-16,2489.77088886951
2024-08-17,2518.31272268779
2024-08-18,2503.55736722097
2024-08-19,2506.1448557803
2024-08-20,2508.79279035787
2024-08-21,2504.39702272163
2024-08-22,2485.4135661584
2024-08-23,2512.30796076347
2024-08-24,2510.67994589193
2024-08-25,2512.98074872915
2024-08-26,2508.78405573116
2024-08-27,2509.77087999355
2024-08-28,2500.34625172146
2024-08-29,2510.89512061571
2024-08-30,2495.17466773288
2024-08-31,2495.66876087336
2024-09-01,2492.02518251465
2024-09-02,2497.50801791601
2024-09-03,2492.51580523184
2024-09-04,2500.91752482265
2024-09-05,2510.44700459731
2024-09-06,2498.79849921905
2024-09-07,2493.47088712294
2024-09-08,2497.76650204438
2024-09-09,2509.11331808437
2024-09-10,2517.29188971869
2024-09-11,2513.15607552842
2024-09-12,2553.86247284899
2024-09-13,2578.46763655254
2024-09-14,2578.25457133044
2024-09-15,2578.48068253025
2024-09-16,2592.23062270508
2024-09-17,2579.78151265843
2024-09-18,2576.60562916665
2024-09-19,2589.71082293928
2024-09-20,2624.03350351871
2024-09-21,2629.41025466736
2024-09-22,2622.08646766593
2024-09-23,2627.47255878991
2024-09-24,2652.88082995898
2024-09-25,2653.0476577111
2024-09-26,2660.66972236044
2024-09-27,2653.93056891478
2024-09-28,2662.07646087116
2024-09-29,2662.31225793691
2024-09-30,2635.04940993795
2024-10-01,2682.09528847018
2024-10-02,2669.66352628493
2024-10-03,2663.17560414593
2024-10-04,2660.45846850712
2024-10-05,2684.54185195203
2024-10-06,2677.86432847352
2024-10-07,2656.93306861497
2024-10-08,2631.94510755758
2024-10-09,2618.24222683379
2024-10-10,2641.49798131006
2024-10-11,2667.53591582728
2024-10-12,2659.04225286944
2024-10-13,2659.41860317136
2024-10-14,2659.55340475197
2024-10-15,2670.13699353093
2024-10-16,2676.42791799196
2024-10-17,2704.55465634406
2024-10-18,2725.91913763375
2024-10-19,2740.03244282767
2024-10-20,2740.16457110902
2024-10-21,2733.37676013467
2024-10-22,2758.47118205348
2024-10-23,2737.36313709063
2024-10-24,2753.05098619974
2024-10-25,2757.1518256822
2024-10-26,2758.77872000207
2024-10-27,2749.93805295011
2024-10-28,2749.8249192493
2024-10-29,2765.76595608691
2024-10-30,2784.11716625432
2024-10-31,2750.28532932146
2024-11-01,2742.8565822621
2024-11-02,2750.05859864697
2024-11-03,2743.95396043812
2024-11-04,2742.58948551841
2024-11-05,2737.496836288
2024-11-06,2657.21876875212
2024-11-07,2709.66779553246
2024-11-08,2669.14356388676
2024-11-09,2669.06343641721
2024-11-10,2663.14818592322
2024-11-11,2604.17855957613
2024-11-12,2561.3063483122
2024-11-13,2569.04199240611
2024-11-14,2558.43238935272
2024-11-15,2575.01443851018
2024-11-16,2563.95215011447
2024-11-17,2580.94920498128
2024-11-18,2615.5597447041
2024-11-19,2646.14615440961
2024-11-20,2655.27187989594
2024-11-21,2672.2089902801
2024-11-22,2722.62018660025
2024-11-23,2726.08489975999
2024-11-24,2728.49180446703
2024-11-25,2633.8111329136
2024-11-26,2636.48227234708
2024-11-27,2646.15039508155
2024-11-28,2638.47287498336
2024-11-29,2640.82933647212
2024-11-30,2638.39686528754
2024-12-01,2655.46368998794
2024-12-02,2639.24720209031
2024-12-03,2637.86656306545
2024-12-04,2641.05387792998
2024-12-05,2630.85819292472
2024-12-06,2632.97616580141
2024-12-07,2626.89325394007
2024-12-08,2633.45218741001
2024-12-09,2652.17488307551
2024-12-10,2687.00647617326
2024-12-11,2701.53956436267
2024-12-12,2678.6960049957
2024-12-13,2663.31075588121
2024-12-14,2649.52357925269
2024-12-15,2654.72715426118
2024-12-16,2655.51239006733
2024-12-17,2654.71443291157
2024-12-18,2600.06894241548
2024-12-19,2607.49786388339
2024-12-20,2627.71679864964
2024-12-21,2619.87819765203
2024-12-22,2621.43045276856
2024-12-23,2617.90762003095
2024-12-24,2626.97227051721
2024-12-25,2634.10093310213
2024-12-26,2650.24023513329
2024-12-27,2638.53566075753
2024-12-28,2650.96575835281
2024-12-29,2645.76133019242
2024-12-30,2618.12117519295
2024-12-31,2627.77940268451
2025-01-01,2624.1849364687
2025-01-02,2652.34505225374
2025-01-03,2646.9111205926
2025-01-04,2646.22036214134
2025-01-05,2644.95780245441
2025-01-06,2654.47646412499
2025-01-07,2650.29669377775
2025-01-08,2665.37622691612
2025-01-09,2672.04974921306
2025-01-10,2688.50755669306
2025-01-11,2697.93973142539
2025-01-12,2697.06891862616
2025-01-13,2670.38298810184
2025-01-14,2672.11255676111
2025-01-15,2697.95490816697
2025-01-16,2715.98362614938
2025-01-17,2701.83622330371
2025-01-18,2694.51601656178
2025-01-19,2677.86568388637
2025-01-20,2696.28729204515
2025-01-21,2737.55284100381
2025-01-22,2753.00342201259
2025-01-23,2744.12939266778
2025-01-24,2758.8385592265
2025-01-25,2767.26330444057
2025-01-26,2758.62250415595
2025-01-27,2739.58886762154
2025-01-28,2760.74949242912
2025-01-29,2763.91255449815
2025-01-30,2794.59850625597
2025-01-31,2804.48058443648
2025-02-01,2814.99911146881
2025-02-02,2822.35639972177
2025-02-03,2836.79172941322
2025-02-04,2852.9850774701
2025-02-05,2920.98035787595
2025-02-06,2879.58616100461
2025-02-07,2878.05946406508
2025-02-08,2876.31025199023
2025-02-09,2896.40988928677
2025-02-10,2930.05192429424
2025-02-11,2915.08723303133
2025-02-12,2917.48043182425
2025-02-13,2947.46613424746
2025-02-14,2911.00591964886
2025-02-15,2905.9771805002
2025-02-16,2902.71345658072
2025-02-17,2913.60859358075
2025-02-18,2947.80427364512
2025-02-19,2946.97543049333
2025-02-20,2951.21045033051
2025-02-21,2947.14899891843
2025-02-22,2955.13749446099
2025-02-23,2961.57616631129
2025-02-24,2980.61742948613
2025-02-25,2934.48659003765
2025-02-26,2929.29187200571
2025-02-27,2883.14135944169
2025-02-28,2858.90270930985
2025-03-01,2849.62765560749
2025-03-02,2872.17319452944
2025-03-03,2888.3487373662
2025-03-04,2928.91058277528
2025-03-05,2931.47655538569
2025-03-06,2926.00267116746
2025-03-07,2926.8378104268
2025-03-08,2936.83606576293
2025-03-09,2930.99572497225
2025-03-10,2892.36663969544
2025-03-11,2922.07014740875
2025-03-12,2946.25295549667
2025-03-13,3002.12160520108
2025-03-14,2994.63147204858
2025-03-15,2997.5635373865
2025-03-16,3000.28168368672
2025-03-17,3012.45198416776
2025-03-18,3064.73192599158
2025-03-19,3062.52000531966
2025-03-20,3055.41069570623
2025-03-21,3038.87612677088
2025-03-22,3050.15572236832
2025-03-23,3052.71584695387
2025-03-24,3017.63361450142
2025-03-25,3028.41049653876
2025-03-26,3023.17601034142
2025-03-27,3058.57643104645
2025-03-28,3092.75146100801
2025-03-29,3112.02963499367
2025-03-30,3109.46403802393
2025-03-31,3147.02314392757
2025-04-01,3133.13215140758
2025-04-02,3181.57624510354
2025-04-03,3125.03791241283
2025-04-04,3053.5284485957
2025-04-05,3065.38062397343
2025-04-06,3000.03363452991
2025-04-07,3009.70586774003
2025-04-08,2998.02547294366
2025-04-09,3096.91128207857
2025-04-10,3212.98121030682
2025-04-11,3262.70825650925
2025-04-12,3243.57204509484
2025-04-13,3243.87268211804
2025-04-14,3234.76163295224
2025-04-15,3258.60573850798
2025-04-16,3377.94790377617
2025-04-17,3346.12668393964
2025-04-18,3353.99243813447
2025-04-19,3348.85920933084
2025-04-20,3367.64101503698
2025-04-21,3464.80961131472
2025-04-22,3350.00496432012
2025-04-23,3332.07848218769
2025-04-24,3368.90678335257
2025-04-25,3316.53336356286
2025-04-26,3314.83286601419
2025-04-27,3310.86971578392
2025-04-28,3340.03987828636
2025-04-29,3316.46015943398
2025-04-30,3284.83061474112
2025-05-01,3251.69608619273
2025-05-02,3253.54097169398
2025-05-03,3258.58456441692
2025-05-04,3260.29129149893
2025-05-05,3347.70291136381
2025-05-06,3403.49013751293
2025-05-07,3383.37096640219
2025-05-08,3322.16732039835
2025-05-09,3335.41442318773
2025-05-10,3328.5267550597
2025-05-11,3291.64725992501
2025-05-12,3244.82289294116
2025-05-13,3262.31198739273
2025-05-14,3195.33822377054
2025-05-15,3249.72478998399
2025-05-16,3222.7892627429
2025-05-17,3226.28317879521
2025-05-18,3248.73801219465
2025-05-19,3238.08446208417
2025-05-20,3304.6735255795
2025-05-21,3325.67107731211
2025-05-22,3310.24130786071
2025-05-23,3358.55064224932
2025-05-24,3362.74589180713
2025-05-25,3351.58209092509
2025-05-26,3359.25234199307
2025-05-27,3322.94588887403
2025-05-28,3276.82839811822
2025-05-29,3326.63363854448
2025-05-30,3304.73060293167
2025-05-31,3299.52230663848
2025-06-01,3322.84668262677
2025-06-02,3398.7961283617
2025-06-03,3371.6174767153
2025-06-04,3391.84113414851
2025-06-05,3380.61572890975
2025-06-06,3337.80626343048
2025-06-07,3334.64815610455
2025-06-08,3340.97593892946
2025-06-09,3344.88986787332
2025-06-10,3338.18565941751
2025-06-11,3380.41352278712
2025-06-12,3402.90380155382
2025-06-13,3462.60946448699
2025-06-14,3484.69267200976
2025-06-15,3479.79940127807
2025-06-16,3428.50543359814
2025-06-17,3416.01172127248
2025-06-18,3395.00408706144
2025-06-19,3390.43792472367
2025-06-20,3394.95738394244
2025-06-21,3395.50250218933
2025-06-22,3408.65980701716
2025-06-23,3375.41995465457
